city,title,brand,brand_series,version,year,distance,disaplacement,price,guiding_price,service,is_strict
cd,比亚迪 速锐 2014款 1.5L 手动豪华型,比亚迪,速锐,手动豪华型,2014,4.0,1.5L,3.43,3.49,到店服务,严选车
cd,标致3008 2013款 2.0L 自动潮流版,标致3008,,自动潮流版,2013,2.6,2.0L,8.56,20.30,到店服务,严选车
cd,现代 朗动 2012款 1.6L 自动领先型,现代,朗动,自动领先型,2013,6.2,1.6L,5.39,13.70,到店服务,严选车
cd,大众 朗逸 2013款 1.6L 手动舒适版,大众,朗逸,手动舒适版,2013,7.9,1.6L,5.47,13.70,到店服务,严选车
cd,长安CS35 2015款 1.6L 手动豪华型 国IV,长安CS35,,手动豪华型 国IV,2015,3.8,1.6L,4.42,9.00,到店服务,严选车
cd,丰田 雷凌 2017款 改款 185T CVT精英版,丰田,雷凌,,2018,5.2,,10.26,13.50,到店服务,严选车
cd,雪佛兰 科鲁兹 2013款 1.6L SE MT,雪佛兰,科鲁兹,SE MT,2013,3.9,1.6L,4.38,13.00,到店服务,非严选
cd,长安CS75 2014款 1.8T 自动精英型 国V,长安CS75,,自动精英型 国V,2015,5.2,1.8T,7.14,7.25,到店服务,严选车
cd,长安CS75 2014款 2.0L 手动领先型 国IV,长安CS75,,手动领先型 国IV,2014,4.3,2.0L,5.96,13.70,到店服务,严选车
cd,长安CS35 2014款 1.6L 手动豪华型 国IV,长安CS35,,手动豪华型 国IV,2014,4.8,1.6L,3.99,9.00,,非严选
cd,川汽野马 野马T70 2016款 1.8L 手动舒适型,川汽野马,野马T70,手动舒适型,2017,2.7,1.8L,4.50,7.60,到店服务,非严选
cd,雪佛兰 爱唯欧 2011款 三厢 1.4L MT SE,雪佛兰,爱唯欧,MT SE,2013,4.5,1.4L,3.40,9.50,到店服务,非严选
cd,宝马X1 2015款 sDrive18i 领先晋级版,宝马X1,,,2016,4.0,,17.45,34.60,到店服务,严选车
cd,长城C50 2016款 1.5T 手动时尚型,长城C50,,手动时尚型,2015,3.2,1.5T,4.17,8.70,店内直卖,严选车
cd,标致308 2014款 乐享版 经典 1.6L 手动优尚型,标致308,,手动优尚型,2015,4.3,1.6L,5.20,11.50,,非严选
cd,本田 杰德 2017款 210TURBO CVT风尚版 5座,本田,杰德,,2018,0.5,,13.68,16.90,到店服务,严选车
cd,丰田 皇冠 2015款 2.0T 时尚版,丰田,皇冠,时尚版,2016,2.4,2.0T,22.45,32.00,到店服务,严选车
cd,凯迪拉克XTS 2016款 28T 技术型,凯迪拉克XTS,,,2016,4.4,,20.30,38.00,到店服务,严选车
cd,现代 索纳塔八 2015款 经典 2.0L 自动豪华版,现代,索纳塔八,自动豪华版,2016,3.2,2.0L,9.04,9.38,到店服务,严选车
cd,标致508 2015款 1.8THP 自动致臻版,标致508,,HP 自动致臻版,2016,8.0,1.8T,11.23,11.47,到店服务,严选车
cd,奥迪Q3 2017款 40 TFSI quattro 全时四驱运动型,奥迪Q3,,,2017,2.3,,22.85,37.20,到店服务,严选车
cd,现代 索纳塔九 2015款 1.6T GLS智能型,现代,索纳塔九,GLS智能型,2015,3.6,1.6T,10.26,21.10,到店服务,严选车
cd,奥迪A6L 2016款 30 FSI 技术型,奥迪A6L,,,2016,3.9,,29.28,47.30,到店服务,严选车
cd,福特 福睿斯 2015款 1.5L 自动舒适型,福特,福睿斯,自动舒适型,2016,2.0,1.5L,6.15,11.70,到店服务,严选车
cd,雪佛兰 科鲁兹 2012款 1.6L SE AT,雪佛兰,科鲁兹,SE AT,2012,8.6,1.6L,4.26,4.33,到店服务,严选车
cd,雪佛兰 迈锐宝 2013款 2.0L 自动豪华版,雪佛兰,迈锐宝,自动豪华版,2014,10.9,2.0L,8.12,19.70,到店服务,严选车
cd,大众 宝来 2018款 1.5L 手动时尚型,大众,宝来,手动时尚型,2018,2.3,1.5L,7.28,11.70,到店服务,严选车
cd,大众 高尔夫·嘉旅 2018款 230TSI 自动进取型,大众,高尔夫·嘉旅,自动进取型,2018,2.0,230TSI,12.41,12.8,到店服务,严选车
cd,现代 索纳塔八 2011款 2.0L 自动豪华版,现代,索纳塔八,自动豪华版,2012,6.6,2.0L,7.26,20.60,到店服务,严选车
cd,马自达3 2010款 1.6L 手动经典时尚型,马自达3,,手动经典时尚型,2010,8.8,1.6L,3.25,12.20,到店服务,严选车
cd,起亚KX5 2016款 1.6T 自动两驱DLX,起亚KX5,,自动两驱DLX,2016,5.1,1.6T,11.08,19.20,到店服务,严选车
cd,哈弗H6 2017款 经典版 1.5T 自动两驱都市型,哈弗H6,,自动两驱都市型,2017,3.3,1.5T,6.98,11.40,到店服务,严选车
cd,起亚K3 2016款 1.6L 自动GLS,起亚K3,,自动GLS,2016,2.7,1.6L,7.40,7.67,到店服务,严选车
cd,本田 思铂睿 2009款 2.4L 豪华版,本田,思铂睿,豪华版,2011,6.2,2.4L,8.29,8.6,到店服务,严选车
cd,日产 天籁 2013款 2.0L XL舒适版,日产,天籁,XL舒适版,2015,8.0,2.0L,11.76,20.20,到店服务,严选车
cd,大众 迈腾 2009款 1.8TSI DSG豪华型,大众,迈腾,SI DSG豪华型,2010,11.9,1.8T,5.80,25.70,,非严选
cd,马自达 昂克赛拉 2017款 三厢 1.5L 手动豪华型,马自达,昂克赛拉,手动豪华型,2017,4.6,1.5L,8.28,14.00,到店服务,严选车
cd,长城C50 2014款 升级版 1.5T 手动精英型,长城C50,,手动精英型,2015,8.7,1.5T,4.17,10.10,到店服务,严选车
cd,日产 奇骏 2014款 2.5L CVT领先版 4WD,日产,奇骏,CVT领先版 4WD,2015,8.2,2.5L,14.37,24.80,到店服务,严选车
cd,宝马X1 2014款 sDrive18i 时尚型,宝马X1,,,2015,5.1,,15.89,15.9,到店服务,严选车
cd,日产 轩逸 2014款 1.6XV CVT尊享版,日产,轩逸,,2016,6.8,,8.70,15.00,到店服务,非严选
cd,现代 名图 2016款 1.8L 自动尊贵型DLX,现代,名图,自动尊贵型DLX,2016,4.0,1.8L,10.00,17.30,到店服务,非严选
cd,丰田 汉兰达 2009款 2.7L 两驱7座精英版,丰田,汉兰达,两驱7座精英版,2011,11.2,2.7L,13.21,28.50,到店服务,严选车
cd,别克 凯越 2015款 1.5L 手动经典型,别克,凯越,手动经典型,2015,5.4,1.5L,4.70,9.40,到店服务,非严选
cd,长城M4 2012款 1.5L 手动豪华型,长城M4,,手动豪华型,2014,5.0,1.5L,2.87,2.97,到店服务,严选车
cd,雪铁龙C4L 2014款 1.8L 智驱版 手动劲享型,雪铁龙C4L,,智驱版 手动劲享型,2014,5.2,1.8L,6.00,14.80,到店服务,非严选
cd,福特 翼搏 2013款 1.0L GTDi 手动尊贵型,福特,翼搏,GTDi 手动尊贵型,2015,7.2,1.0L,5.37,5.46,到店服务,严选车
cd,长城M4 2012款 1.5L 手动舒适型,长城M4,,手动舒适型,2013,6.9,1.5L,3.00,6.90,到店服务,非严选
cd,标致2008 2014款 1.6L 自动时尚版,标致2008,,自动时尚版,2015,6.1,1.6L,6.00,13.20,到店服务,非严选
cd,大众 桑塔纳 2015款 1.6L 手动舒适版,大众,桑塔纳,手动舒适版,2014,4.8,1.6L,5.00,11.30,到店服务,非严选
cd,标致308 2014款 乐享版 经典 1.6L 手动风尚型,标致308,,手动风尚型,2015,7.8,1.6L,4.83,12.40,到店服务,严选车
cd,大众 速腾 2015款 1.6L 自动舒适型,大众,速腾,自动舒适型,2015,6.6,1.6L,9.80,16.40,,非严选
cd,宝马3系GT 2018款 320i M运动型(进口),宝马3系GT,,,2018,0.8,,30.69,45.60,到店服务,严选车
cd,吉利 帝豪GL 2018款 1.4T 自动精英智联型,吉利,帝豪GL,自动精英智联型,2017,3.3,1.4T,7.52,10.80,店内直卖,严选车
cd,大众 速腾 2014款 改款 1.6L 自动领先型,大众,速腾,自动领先型,2015,5.7,1.6L,8.34,15.70,到店服务,严选车
cd,别克 君威 2012款 2.0L 舒适版,别克,君威,舒适版,2013,9.7,2.0L,7.50,20.20,到店服务,严选车
cd,雪铁龙 C4世嘉 2016款 1.6L 自动舒适型,雪铁龙,C4世嘉,自动舒适型,2016,2.4,1.6L,6.23,12.00,到店服务,严选车
cd,凯迪拉克ATS-L 2016款 28T 技术型,凯迪拉克ATS-L,,,2017,2.8,,17.68,32.40,到店服务,严选车
cd,马自达 阿特兹 2014款 2.5L 蓝天尊崇版,马自达,阿特兹,蓝天尊崇版,2014,8.5,2.5L,13.05,23.40,到店服务,严选车
cd,雪佛兰 迈锐宝XL 2016款 1.5T 双离合锐耀版,雪佛兰,迈锐宝XL,双离合锐耀版,2016,3.7,1.5T,13.42,13.5,到店服务,严选车
cd,奥迪A6L 2014款 TFSI 标准型,奥迪A6L,,,2014,6.5,,22.17,44.50,到店服务,严选车
cd,大众 辉腾 2012款 3.0L 精英定制型(进口),大众,辉腾,精英定制型(进口),2013,8.3,3.0L,29.00,97.60,店内直卖,严选车
cd,奥迪A3 2014款 Sportback 35 TFSI 自动舒适型,奥迪A3,,,2015,5.6,,12.81,12.85,到店服务,严选车
cd,马自达 昂克赛拉 2017款 三厢 1.5L 手动豪华型,马自达,昂克赛拉,手动豪华型,2017,2.9,1.5L,9.02,14.00,到店服务,严选车
cd,保时捷Cayenne 2018款 Cayenne 3.0T,保时捷Cayenne,,,2018,1.5,3.0T,90.00,99.60,,非严选
cd,铃木 雨燕 2014款 1.5L 自动时尚型,铃木,雨燕,自动时尚型,2016,1.4,1.5L,4.93,5.02,到店服务,严选车
cd,本田 飞度 2011款 1.3L 手动舒适版,本田,飞度,手动舒适版,2013,8.3,1.3L,4.12,4.18,到店服务,严选车
cd,现代 朗动 2012款 1.6L 自动尊贵型,现代,朗动,自动尊贵型,2012,5.5,1.6L,5.83,14.40,到店服务,严选车
cd,大众 凌渡 2015款 330TSI DSG舒适版,大众,凌渡,DSG舒适版,2015,6.0,330TSI,12.12,21.20,到店服务,严选车
cd,奥迪Q5 2013款 40 TFSI 技术型,奥迪Q5,,,2014,7.8,,22.97,46.40,到店服务,严选车
cd,大众 途观 2012款 1.8TSI 自动两驱菁英版,大众,途观,SI 自动两驱菁英版,2013,4.0,1.8T,11.61,27.70,到店服务,非严选
cd,起亚K3 2013款 1.6L 自动DLX,起亚K3,,自动DLX,2014,5.7,1.6L,6.26,6.35,到店服务,严选车
cd,宝马X1 2016款 sDrive18Li 豪华型,宝马X1,,,2017,4.1,,21.88,34.60,到店服务,严选车
cd,本田 雅阁 2012款 2.0L SE,本田,雅阁,SE,2012,9.1,2.0L,10.01,22.00,到店服务,严选车
cd,福特 翼搏 2013款 1.5L 手动舒适型,福特,翼搏,手动舒适型,2016,3.4,1.5L,4.92,5.17,到店服务,严选车
cd,斯柯达 晶锐 2014款 1.4L 自动晶致版,斯柯达,晶锐,自动晶致版,2014,2.4,1.4L,4.80,9.90,到店服务,非严选
cd,别克 君威 2012款 2.0L 豪华版,别克,君威,豪华版,2013,3.3,2.0L,7.90,22.10,到店服务,严选车
cd,三菱 劲炫ASX 2013款 1.6L 手动两驱标准版,三菱,劲炫ASX,手动两驱标准版,2014,6.4,1.6L,5.55,5.73,到店服务,严选车
cd,马自达 昂克赛拉 2016款 两厢 1.5L 自动舒适型,马自达,昂克赛拉,自动舒适型,2016,1.4,1.5L,9.12,13.70,到店服务,严选车
cd,福特 蒙迪欧 2017款 EcoBoost 180 豪华型,福特,蒙迪欧,,2017,2.3,,15.80,23.20,,非严选
cd,长安CS35 2015款 1.6L 手动舒适型 国IV,长安CS35,,手动舒适型 国IV,2015,2.8,1.6L,4.30,4.35,到店服务,严选车
cd,别克 君威 2012款 2.0L 豪华版,别克,君威,豪华版,2012,7.9,2.0L,7.67,7.76,到店服务,严选车
cd,标致308 2014款 乐享版 经典 1.6L 手动优尚型,标致308,,手动优尚型,2014,5.6,1.6L,4.40,11.50,到店服务,严选车
cd,现代 索纳塔八 2011款 2.0L 自动领先版,现代,索纳塔八,自动领先版,2012,7.1,2.0L,7.38,7.49,到店服务,严选车
cd,大众 捷达 2015款 1.6L 手动时尚型,大众,捷达,手动时尚型,2016,5.2,1.6L,5.00,9.60,到店服务,非严选
cd,别克 昂科拉 2014款 1.4T 自动两驱都市精英型,别克,昂科拉,自动两驱都市精英型,2014,12.2,1.4T,6.18,6.21,到店服务,严选车
cd,福特 翼搏 2013款 1.5L 自动风尚型,福特,翼搏,自动风尚型,2014,6.1,1.5L,5.31,5.4,到店服务,严选车
cd,江淮 瑞风S3 2016款 1.5L CVT豪华智能型,江淮,瑞风S3,CVT豪华智能型,2015,3.1,1.5L,4.51,4.56,到店服务,严选车
cd,日产 轩逸 2012款 经典 1.6XL 手动豪华版,日产,轩逸,,2014,6.7,,4.86,12.00,,非严选
cd,江淮 瑞风S3 2014款 1.5L 手动豪华智能型,江淮,瑞风S3,手动豪华智能型,2015,7.3,1.5L,3.60,8.10,到店服务,非严选
cd,现代 朗动 2012款 1.6L 手动领先型,现代,朗动,手动领先型,2014,3.2,1.6L,6.00,12.60,到店服务,非严选
cd,奥迪A3 2018款 30周年年型 Limousine 35 TFSI 时尚型,奥迪A3,,,2018,1.8,,16.30,23.90,,非严选
cd,凯迪拉克ATS-L 2017款 28T 技术型,凯迪拉克ATS-L,,,2017,2.0,,18.50,18.56,店内直卖,严选车
cd,本田 缤智 2018款 1.5L CVT两驱科技精英型,本田,缤智,CVT两驱科技精英型,2018,0.5,1.5L,12.01,15.80,店内直卖,严选车
cd,现代ix35 2012款 2.0L 自动四驱尊贵版GLS,现代ix35,,自动四驱尊贵版GLS,2012,6.2,2.0L,7.27,23.40,到店服务,严选车
cd,标致2008 2014款 1.6L 手动时尚版,标致2008,,手动时尚版,2016,2.3,1.6L,5.80,12.10,到店服务,非严选
cd,现代 途胜 2015款 1.6T 双离合两驱智能型,现代,途胜,双离合两驱智能型,2016,3.0,1.6T,11.20,11.53,到店服务,严选车
cd,福特 锐界 2012款 2.0T 精锐天窗版(进口),福特,锐界,精锐天窗版(进口),2012,11.5,2.0T,12.00,34.40,,非严选
cd,别克 英朗 2015款 15N 手动精英型,别克,英朗,,2015,5.6,,5.75,5.94,到店服务,严选车
cd,沃尔沃S60 2011款 2.0T 舒适版(进口),沃尔沃S60,,舒适版(进口),2011,4.6,2.0T,10.76,33.10,到店服务,严选车
cd,中华V3 2015款 1.5L 手动智能型,中华V3,,手动智能型,2015,4.9,1.5L,3.76,3.82,到店服务,严选车
cd,本田 思铂睿 2009款 2.4L 豪华版,本田,思铂睿,豪华版,2010,8.5,2.4L,7.69,25.80,到店服务,严选车
cd,大众 途观 2010款 1.8TSI 自动两驱风尚版,大众,途观,SI 自动两驱风尚版,2011,10.0,1.8T,9.85,25.40,到店服务,严选车
cd,传祺GS4 2015款 200T 手动豪华版,传祺GS4,,,2015,3.5,,6.12,12.80,到店服务,严选车
cd,现代ix35 2013款 2.0L 自动两驱舒适型GL 国IV,现代ix35,,自动两驱舒适型GL 国IV,2014,6.7,2.0L,7.88,8.18,到店服务,严选车
cd,标致301 2014款 1.6L 手动舒适版,标致301,,手动舒适版,2016,5.3,1.6L,4.40,9.20,到店服务,非严选
cd,海马 福美来 2016款 1.6L 手动品尚型升级版,海马,福美来,手动品尚型升级版,2016,3.2,1.6L,4.49,4.53,到店服务,严选车
cd,荣威550 2013款 经典版 550 1.8L 自动风尚型,荣威550,,自动风尚型,2016,2.7,1.8L,5.44,5.7,到店服务,严选车
cd,雪佛兰 科鲁兹 2013款 1.8L SE AT,雪佛兰,科鲁兹,SE AT,2013,5.9,1.8L,5.21,5.27,到店服务,严选车
cd,长城C50 2013款 1.5T 手动精英型,长城C50,,手动精英型,2014,6.5,1.5T,3.31,3.45,到店服务,严选车
cd,北汽绅宝 绅宝X55 2016款 1.5T CVT豪华版,北汽绅宝,绅宝X55,CVT豪华版,2018,900公里,1.5T,6.98,13.00,到店服务,严选车
cd,哈弗H2 2014款 1.5T 手动两驱尊贵版,哈弗H2,,手动两驱尊贵版,2015,5.0,1.5T,5.37,12.20,到店服务,严选车
cd,标致308 2014款 乐享版 经典 1.6L 手动优尚型,标致308,,手动优尚型,2015,7.4,1.6L,4.91,11.50,到店服务,严选车
cd,现代 朗动 2015款 1.6L 手动时尚型,现代,朗动,手动时尚型,2015,9.5,1.6L,5.00,11.50,到店服务,非严选
cd,福特 福克斯 2012款 两厢 1.6L 自动舒适型,福特,福克斯,自动舒适型,2015,3.7,1.6L,6.41,14.20,到店服务,严选车
cd,奔驰C级 2013款 C 260 CGI 时尚型,奔驰C级,,,2012,10.3,,18.00,42.10,,非严选
cd,大众POLO 2016款 1.6L 自动舒适型,大众POLO,,自动舒适型,2017,3.1,1.6L,6.87,7.09,到店服务,严选车
cd,现代ix35 2015款 2.0L 自动两驱智能型 国IV,现代ix35,,自动两驱智能型 国IV,2016,2.9,2.0L,9.75,19.20,到店服务,非严选
cd,起亚K3 2015款 1.6L 自动DLX,起亚K3,,自动DLX,2015,6.2,1.6L,6.98,7.11,到店服务,严选车
cd,标致301 2014款 1.6L 自动舒适版,标致301,,自动舒适版,2014,9.7,1.6L,4.20,10.30,到店服务,非严选
cd,荣威350 2013款 350S 1.5L 手动迅驰版,荣威350,,手动迅驰版,2013,7.5,1.5L,2.90,9.70,,非严选
cd,雪佛兰 科鲁兹 2013款 1.6L SE MT,雪佛兰,科鲁兹,SE MT,2014,10.3,1.6L,4.80,13.00,,非严选
cd,日产 骊威 2008款 劲锐 1.6L 自动标准版,日产,骊威,自动标准版,2009,8.8,1.6L,3.50,11.90,,非严选
cd,长安CS35 2012款 1.6L 手动豪华型 国IV,长安CS35,,手动豪华型 国IV,2013,4.0,1.6L,3.49,3.55,到店服务,严选车
cd,雪佛兰 迈锐宝 2014款 2.0L 自动舒适版,雪佛兰,迈锐宝,自动舒适版,2015,6.2,2.0L,8.50,18.40,到店服务,非严选
cd,大众 高尔夫 2011款 1.4TSI 自动舒适型,大众,高尔夫,SI 自动舒适型,2010,11.1,1.4T,6.00,16.30,,非严选
cd,现代 悦动 2011款 1.6L 手动豪华型,现代,悦动,手动豪华型,2014,4.0,1.6L,4.71,11.90,到店服务,严选车
cd,斯柯达 昕锐 2016款 1.6L 手动前行版,斯柯达,昕锐,手动前行版,2016,3.0,1.6L,5.00,9.20,,非严选
cd,标致308 2013款 1.6L 自动风尚型,标致308,,自动风尚型,2014,2.7,1.6L,6.00,13.40,到店服务,非严选
cd,哈弗H1 2015款 1.5L AMT都市型,哈弗H1,,AMT都市型,2015,3.8,1.5L,4.20,8.00,到店服务,非严选
cd,荣威ei6 2017款 45T 混动互联智享版,荣威ei6,,,2018,1.5,,13.00,21.90,,非严选
cd,丰田 RAV4 2013款 2.0L CVT两驱都市版,丰田,RAV4,CVT两驱都市版,2014,7.3,2.0L,13.00,21.00,,非严选
cd,本田 奥德赛 2013款 2.4L 精英版,本田,奥德赛,精英版,2013,6.4,2.4L,12.51,26.00,到店服务,严选车
cd,三菱 劲炫 2012款 2.0四驱劲尚导航版(进口),三菱,劲炫,,2012,9.5,,6.40,25.30,到店服务,严选车
cd,奔驰GLK级 2013款 GLK 300 4MATIC 动感型,奔驰GLK级,,,2013,8.7,,19.28,45.40,到店服务,严选车
cd,奥迪A6L 2015款 35 FSI quattro 技术型,奥迪A6L,,,2015,12.5,,25.67,25.97,到店服务,严选车
cd,奥迪A6L 2014款 TFSI 舒适型,奥迪A6L,,,2014,8.0,,22.38,48.50,到店服务,严选车
cd,马自达 昂克赛拉 2017款 三厢 1.5L 自动豪华型,马自达,昂克赛拉,自动豪华型,2017,2.7,1.5L,10.92,11.28,到店服务,严选车
cd,本田 杰德 2013款 1.8L 自动舒适版 6座,本田,杰德,自动舒适版 6座,2014,5.4,1.8L,8.73,17.70,到店服务,严选车
cd,奔驰C级 2010款 C 180K 经典型,奔驰C级,,,2011,11.5,,10.59,10.9,到店服务,严选车
cd,宝马X1 2016款 sDrive18Li 时尚型,宝马X1,,,2017,2.8,,20.94,31.00,到店服务,严选车
cd,别克 君越 2013款 2.4L SIDI精英舒适型,别克,君越,SIDI精英舒适型,2016,6.6,2.4L,12.86,27.80,到店服务,严选车
cd,日产 天籁 2013款 2.0L XL舒适版,日产,天籁,XL舒适版,2015,5.1,2.0L,12.00,12.34,到店服务,严选车
cd,传祺GA6 2016款 235T 自动豪华版,传祺GA6,,,2017,3.1,,7.10,7.46,到店服务,严选车
cd,雪铁龙 世嘉 2013款 两厢 1.6L 自动乐尚型,雪铁龙,世嘉,自动乐尚型,2014,6.4,1.6L,4.50,12.80,到店服务,非严选
cd,长安 逸动 2017款 RS 1.5T 自动锐动型,长安,逸动,自动锐动型,2019,300公里,1.5T,7.58,7.59,到店服务,严选车
cd,本田 歌诗图 2012款 2.4L 豪华版,本田,歌诗图,豪华版,2013,5.8,2.4L,12.06,12.54,到店服务,严选车
cd,宝马X1 2014款 sDrive18i 时尚型,宝马X1,,,2015,3.2,,16.12,16.41,到店服务,严选车
cd,标致508 2013款 2.0L 两周年纪念 自动天窗经典版,标致508,,两周年纪念 自动天窗经典版,2014,6.9,2.0L,7.45,7.48,到店服务,严选车
cd,启辰T70X 2015款 2.0L CVT睿趣运动版,启辰T70X,,CVT睿趣运动版,2016,6.5,2.0L,6.24,13.60,到店服务,严选车
cd,东风风神AX5 2017款 1.4T 手动趣悦型,东风风神AX5,,手动趣悦型,2017,4.1,1.4T,4.92,5.06,到店服务,严选车
cd,江淮 瑞风S2 2015款 1.5L 手动豪华智能型,江淮,瑞风S2,手动豪华智能型,2015,3.0,1.5L,3.37,7.40,到店服务,严选车
cd,现代 朗动 2016款 1.6L 手动尊贵型,现代,朗动,手动尊贵型,2017,1.5,1.6L,6.95,12.60,到店服务,严选车
cd,丰田 卡罗拉 2014款 1.6L 手动GL-i,丰田,卡罗拉,手动GL-i,2015,6.8,1.6L,6.81,12.80,到店服务,严选车
cd,传祺GA6 2016款 235T 自动豪华版,传祺GA6,,,2017,2.7,,8.57,14.80,到店服务,严选车
cd,奥迪A6L 2014款 30 FSI 舒适型,奥迪A6L,,,2015,7.5,,27.54,50.90,到店服务,严选车
cd,MG3 2011款 1.5L AMT精英版,MG3,,AMT精英版,2012,6.8,1.5L,2.80,9.70,,非严选
cd,马自达 昂克赛拉 2016款 三厢 1.5L 自动豪华型,马自达,昂克赛拉,自动豪华型,2015,3.7,1.5L,9.13,9.26,到店服务,严选车
cd,大众POLO 2016款 1.6L 自动舒适型,大众POLO,,自动舒适型,2018,0.8,1.6L,7.62,7.92,到店服务,严选车
cd,大众POLO 2016款 1.6L 自动舒适型,大众POLO,,自动舒适型,2018,0.1,1.6L,8.11,11.30,到店服务,严选车
cd,本田 飞度 2016款 1.5L LX 手动舒适型,本田,飞度,LX 手动舒适型,2017,5.0,1.5L,5.94,6.05,到店服务,严选车
cd,长安CS75 2014款 1.8T 自动尊贵型 国IV,长安CS75,,自动尊贵型 国IV,2016,3.5,1.8T,7.27,7.4,到店服务,严选车
cd,标致308 2013款 1.6L 手动优尚型,标致308,,手动优尚型,2013,4.5,1.6L,4.10,11.50,到店服务,严选车
cd,长安CS35 2015款 1.6L 手动豪华型 国V,长安CS35,,手动豪华型 国V,2015,2.5,1.6L,4.60,4.68,到店服务,严选车
cd,哈弗H6 2015款 改款 运动版 1.5T 手动两驱精英型,哈弗H6,,手动两驱精英型,2016,2.0,1.5T,7.00,13.40,到店服务,非严选
cd,众泰T600 2014款 1.5T 手动精英型,众泰T600,,手动精英型,2015,11.0,1.5T,4.00,8.70,到店服务,非严选
cd,长安 逸动 2015款 1.6L 手动豪华型 国V,长安,逸动,手动豪华型 国V,2015,7.3,1.6L,4.22,4.3,到店服务,严选车
cd,福特 翼虎 2013款 1.6L GTDi 两驱风尚型,福特,翼虎,GTDi 两驱风尚型,2013,9.6,1.6L,8.89,9.05,到店服务,严选车
cd,雪佛兰 2015款 赛欧3 1.5L AMT幸福天窗版,雪佛兰,,AMT幸福天窗版,2016,1.8,1.5L,4.33,8.70,到店服务,非严选
cd,长安CS35 2012款 1.6L 手动舒适型 国IV,长安CS35,,手动舒适型 国IV,2013,4.0,1.6L,3.48,8.60,到店服务,非严选
cd,比亚迪S7 2015款 2.0T 升级版 自动尊贵型,比亚迪S7,,升级版 自动尊贵型,2015,3.2,2.0T,6.50,14.10,到店服务,非严选
cd,哈弗H6 2012款 1.5T 手动两驱精英型,哈弗H6,,手动两驱精英型,2013,5.5,1.5T,4.28,12.10,,非严选
cd,东南DX3 2016款 1.5L 手动尊贵型,东南DX3,,手动尊贵型,2017,3.8,1.5L,4.68,8.50,到店服务,严选车
cd,福特 蒙迪欧 2017款 EcoBoost 180 时尚型,福特,蒙迪欧,,2017,2.3,,13.61,20.90,到店服务,严选车
cd,大众 凌渡 2017款 280TSI DSG豪华版,大众,凌渡,DSG豪华版,2016,1.5,280TSI,13.85,21.70,到店服务,严选车
cd,斯巴鲁 森林人 2013款 2.5i 自动尊贵版,斯巴鲁,森林人,,2014,3.5,,13.82,32.30,到店服务,严选车
cd,奥迪A4L 2015款 35 TFSI 自动标准型,奥迪A4L,,,2014,10.0,,17.24,17.49,到店服务,严选车
cd,本田 杰德 2013款 1.8L 自动舒适版 6座,本田,杰德,自动舒适版 6座,2014,5.4,1.8L,8.73,17.70,到店服务,严选车
cd,奔驰C级 2010款 C 180K 经典型,奔驰C级,,,2011,11.5,,10.59,10.9,到店服务,严选车
cd,传祺GS4 2015款 200T G-DCT豪华版,传祺GS4,,,2015,2.4,,7.61,14.80,到店服务,严选车
cd,哈弗H6 2012款 2.4L 自动两驱精英型,哈弗H6,,自动两驱精英型,2013,4.2,2.4L,4.70,4.72,到店服务,严选车
cd,传祺GA6 2016款 235T 自动豪华版,传祺GA6,,,2017,3.1,,7.10,7.46,到店服务,严选车
cd,哈弗H1 2015款 1.5L AMT都市型,哈弗H1,,AMT都市型,2015,3.2,1.5L,4.19,8.00,到店服务,严选车
cd,金杯 海狮X30L 2018款 1.5L商务版DLCG14,金杯,海狮X30L,商务版DLCG14,2018,0.3,1.5L,4.28,4.29,到店服务,严选车
cd,中华V3 2015款 1.5L 自动舒适型,中华V3,,自动舒适型,2016,3.5,1.5L,4.38,8.70,到店服务,严选车
cd,金杯750 2015款 1.5L 舒适型,金杯750,,舒适型,2016,2.6,1.5L,2.80,5.80,到店服务,严选车
cd,本田 歌诗图 2012款 2.4L 豪华版,本田,歌诗图,豪华版,2012,13.5,2.4L,11.61,11.78,到店服务,严选车
cd,标致508 2012款 2.3L 自动智享版,标致508,,自动智享版,2013,4.3,2.3L,8.11,8.18,到店服务,严选车
cd,本田CR-V 2013款 2.0L 两驱经典版,本田CR-V,,两驱经典版,2014,1.9,2.0L,12.75,13.37,到店服务,严选车
cd,雪佛兰 迈锐宝 2014款 2.0L 自动豪华版,雪佛兰,迈锐宝,自动豪华版,2015,7.6,2.0L,8.90,9.08,到店服务,严选车
cd,大众 高尔夫 2015款 1.6L 自动时尚型,大众,高尔夫,自动时尚型,2014,4.9,1.6L,7.92,14.50,到店服务,严选车
cd,福特 翼搏 2013款 1.5L 手动风尚型,福特,翼搏,手动风尚型,2014,6.1,1.5L,4.03,4.1,到店服务,严选车
cd,别克 凯越 2015款 1.5L 自动经典型,别克,凯越,自动经典型,2015,8.9,1.5L,4.36,4.61,到店服务,严选车
cd,现代 悦动 2010款 1.6L AT GLS,现代,悦动,AT GLS,2010,12.9,1.6L,3.13,3.18,到店服务,严选车
cd,别克 君越 2012款 2.4L SIDI豪雅版,别克,君越,SIDI豪雅版,2012,9.7,2.4L,8.61,8.65,到店服务,严选车
cd,起亚K5 2012款 2.0L 自动DLX,起亚K5,,自动DLX,2012,14.1,2.0L,7.20,20.50,,非严选
