city,title,brand,brand_series,version,year,distance,disaplacement,price,guiding_price,service,is_strict
sz,大众 帕萨特 2017款 280TSI 公务版,大众,帕萨特,公务版,2017,1.7,280TSI,14.00,14.22,到店服务,严选车
sz,福特 锐界 2016款 EcoBoost 245 两驱精锐型 5座,福特,锐界,,2016,13.9,,15.14,15.7,到店服务,严选车
sz,大众 途观L 2018款 330TSI 自动两驱风尚版,大众,途观L,自动两驱风尚版,2018,3.3,330TSI,17.63,18.13,到店服务,严选车
sz,别克 君威 2017款 20T 尊贵型,别克,君威,,2018,1.5,,15.41,15.99,到店服务,严选车
sz,马自达 昂克赛拉 2017款 三厢 1.5L 自动豪华型,马自达,昂克赛拉,自动豪华型,2018,1.0,1.5L,10.98,11.17,到店服务,严选车
sz,本田XR-V 2017款 1.8L VTi CVT豪华版,本田XR-V,,VTi CVT豪华版,2017,2.2,1.8L,13.82,17.70,到店服务,严选车
sz,传祺GA8 2016款 320T 豪华版,传祺GA8,,,2016,4.3,,9.69,10.04,到店服务,严选车
sz,雪铁龙C5 2012款 2.0L 自动尊享型,雪铁龙C5,,自动尊享型,2013,10.2,2.0L,5.93,20.60,到店服务,严选车
sz,日产 天籁 2013款 2.0L XL舒适版,日产,天籁,XL舒适版,2015,6.0,2.0L,11.54,12,到店服务,严选车
sz,奥迪A4L 2013款 35 TFSI 自动标准型,奥迪A4L,,,2014,6.6,,16.72,33.60,到店服务,严选车
sz,别克 凯越 2011款 1.6LX-AT,别克,凯越,X-AT,2012,11.1,1.6L,3.00,11.40,到店服务,严选车
sz,丰田 卡罗拉 2016款 双擎 1.8L CVT精英版,丰田,卡罗拉,CVT精英版,2016,2.2,1.8L,11.06,16.30,到店服务,严选车
sz,日产 蓝鸟 2016款 1.6L CVT炫酷版,日产,蓝鸟,CVT炫酷版,2016,2.1,1.6L,8.50,8.7,到店服务,严选车
sz,日产 天籁 2013款 2.0L XL舒适版,日产,天籁,XL舒适版,2015,5.6,2.0L,11.96,12.16,到店服务,严选车
sz,大众 桑塔纳 2013款 1.6L 自动舒适版,大众,桑塔纳,自动舒适版,2014,6.6,1.6L,5.41,5.52,到店服务,严选车
sz,日产 阳光 2011款 1.5XL CVT豪华版,日产,阳光,,2011,10.8,,3.36,11.20,到店服务,非严选
sz,本田 锋范经典 2012款 1.5L 自动旗舰版,本田,锋范经典,自动旗舰版,2013,3.2,1.5L,5.60,5.8,到店服务,严选车
sz,现代 途胜 2015款 1.6T 双离合两驱智能型,现代,途胜,双离合两驱智能型,2016,4.3,1.6T,11.12,11.39,到店服务,严选车
sz,本田XR-V 2015款 1.8L EXi  CVT舒适版,本田XR-V,,EXi  CVT舒适版,2016,4.8,1.8L,11.07,11.41,到店服务,严选车
sz,雪佛兰 迈锐宝 2013款 2.0L 自动豪华版,雪佛兰,迈锐宝,自动豪华版,2013,8.8,2.0L,7.49,19.70,到店服务,严选车
sz,福特 福睿斯 2015款 1.5L 自动时尚型,福特,福睿斯,自动时尚型,2015,10.1,1.5L,5.50,13.00,到店服务,非严选
sz,现代 瑞纳 2013款 三厢 1.4L 自动标准型GL,现代,瑞纳,自动标准型GL,2012,8.7,1.4L,3.50,8.90,到店服务,非严选
sz,长安 逸动 2016款 1.6L 手动俊酷型,长安,逸动,手动俊酷型,2017,1.7,1.6L,4.83,7.80,到店服务,严选车
sz,传祺GS4 2017款 235T 自动两驱豪华智联版,传祺GS4,,,2017,1.3,,8.87,15.60,到店服务,严选车
sz,大众 高尔夫 2014款 1.4TSI 自动舒适型,大众,高尔夫,SI 自动舒适型,2014,6.6,1.4T,8.00,16.80,,非严选
sz,日产NV200 2013款 1.6L 尊雅型 国IV,日产NV200,,尊雅型 国IV,2013,7.5,1.6L,5.73,12.00,到店服务,非严选
sz,现代ix35 2013款 2.0L 自动两驱智能型GLS 国V,现代ix35,,自动两驱智能型GLS 国V,2015,7.4,2.0L,8.47,8.8,到店服务,严选车
sz,福特 福克斯 2012款 三厢 1.6L 自动舒适型,福特,福克斯,自动舒适型,2014,7.0,1.6L,5.50,14.20,,非严选
sz,福特 翼搏 2013款 1.5L 自动风尚型,福特,翼搏,自动风尚型,2014,3.6,1.5L,6.06,6.17,到店服务,严选车
sz,日产 蓝鸟 2016款 1.6L CVT炫酷版,日产,蓝鸟,CVT炫酷版,2016,10.2,1.6L,8.65,13.40,到店服务,非严选
sz,宝骏510 2017款 1.5L 手动豪华型,宝骏510,,手动豪华型,2018,1.7,1.5L,5.32,5.51,到店服务,严选车
sz,吉利 博越 2018款 1.8TD 自动两驱智雅型,吉利,博越,D 自动两驱智雅型,2018,0.9,1.8T,9.10,9.43,到店服务,严选车
sz,宝骏510 2017款 1.5L 手动豪华型,宝骏510,,手动豪华型,2017,1.9,1.5L,5.27,5.36,到店服务,严选车
sz,现代 悦动 2011款 1.6L 自动舒适型,现代,悦动,自动舒适型,2013,5.4,1.6L,5.15,11.90,到店服务,严选车
sz,别克GL8 2017款 25S 舒适型,别克GL8,,,2017,4.7,,18.62,18.71,到店服务,严选车
sz,铃木 雨燕 2016款 1.5L 自动时尚型酷玩版,铃木,雨燕,自动时尚型酷玩版,2017,1.3,1.5L,6.04,8.60,到店服务,严选车
sz,宝马3系 2018款 320Li 时尚型,宝马3系,,,2017,0.8,,24.33,35.10,店内直卖,严选车
sz,奥迪A4L 2013款 40 TFSI quattro个性运动型,奥迪A4L,,,2014,6.6,,16.83,37.90,到店服务,严选车
sz,凯迪拉克ATS-L 2017款 28T 时尚型,凯迪拉克ATS-L,,,2018,1.1,,19.40,20.1,到店服务,严选车
sz,奔驰E级 2012款 E 200 L CGI优雅型,奔驰E级,,,2012,8.6,,18.15,47.50,到店服务,严选车
sz,别克 君越 2016款 28T 尊享型,别克,君越,,2017,2.1,,17.43,29.90,到店服务,严选车
sz,别克 君越 2016款 20T 精英型,别克,君越,,2017,4.0,,15.00,26.00,到店服务,非严选
sz,吉利 远景X3 2017款 1.5L 手动尊贵型,吉利,远景X3,手动尊贵型,2017,1.0,1.5L,3.96,4.06,到店服务,严选车
sz,马自达6 2012款 2.0L 自动时尚型,马自达6,,自动时尚型,2013,8.7,2.0L,6.00,19.50,到店服务,非严选
sz,丰田 汉兰达 2012款 2.7L 两驱5座精英版,丰田,汉兰达,两驱5座精英版,2014,9.3,2.7L,16.10,16.45,到店服务,严选车
sz,马自达3星骋 2011款 三厢 1.6L 手动舒适型,马自达3星骋,,手动舒适型,2012,5.1,1.6L,3.85,12.20,店内直卖,严选车
sz,本田 雅阁 2014款 2.0L LX 舒适版,本田,雅阁,LX 舒适版,2015,5.5,2.0L,12.59,12.98,到店服务,严选车
sz,起亚K3 2016款 1.6L 自动GL,起亚K3,,自动GL,2016,3.3,1.6L,6.85,11.60,到店服务,严选车
sz,现代ix35 2013款 2.0L 自动两驱智能型GLS 国IV,现代ix35,,自动两驱智能型GLS 国IV,2014,14.0,2.0L,7.50,21.40,到店服务,严选车
sz,福特 锐界 2016款 EcoBoost 245 四驱尊锐型 7座,福特,锐界,,2017,2.8,,22.96,23.73,到店服务,严选车
sz,日产 逍客 2011款 2.0XV 雷 CVT 2WD,日产,逍客,,2011,14.5,,6.56,6.61,到店服务,严选车
sz,大众 朗行 2015款 230TSI DSG舒适版,大众,朗行,DSG舒适版,2015,6.9,230TSI,7.85,8.34,到店服务,严选车
sz,丰田 卡罗拉 2011款 1.6L 手动GL,丰田,卡罗拉,手动GL,2014,5.6,1.6L,5.66,5.93,到店服务,严选车
sz,大众 朗行 2017款 1.6L 自动风尚版,大众,朗行,自动风尚版,2017,1.9,1.6L,8.51,8.77,到店服务,严选车
sz,铃木 天语 SX4 2011款 改款 1.6L 自动灵动型,铃木,天语,自动灵动型,2011,7.8,1.6L,3.68,11.80,到店服务,严选车
sz,大众 速腾 2012款 1.6L 自动舒适型,大众,速腾,自动舒适型,2013,9.7,1.6L,7.00,7.23,到店服务,严选车
sz,丰田 雷凌 2017款 改款双擎 1.8H GS CVT精英天窗版,丰田,雷凌,,2017,9.4,,11.18,11.63,到店服务,严选车
sz,日产 逍客 2012款 2.0XV 雷 CVT 2WD,日产,逍客,,2012,7.3,,7.33,7.68,到店服务,严选车
sz,本田 凌派 2017款 1.8L CVT舒适特装版,本田,凌派,CVT舒适特装版,2018,1.4,1.8L,9.79,10.05,到店服务,严选车
sz,丰田 YARiS L 致炫 2014款 1.5G 自动炫动版,丰田,YARiS,,2014,3.4,,5.58,5.68,到店服务,严选车
sz,北汽幻速H3 2015款 1.5L 手动豪华型,北汽幻速H3,,手动豪华型,2016,2.8,1.5L,3.37,6.80,到店服务,严选车
sz,丰田 卡罗拉 2017款 改款双擎 1.8L E-CVT精英版,丰田,卡罗拉,E-CVT精英版,2017,4.2,1.8L,12.00,15.90,到店服务,非严选
sz,标致3008 2013款 2.0L 自动潮流版,标致3008,,自动潮流版,2014,8.2,2.0L,7.04,7.26,到店服务,严选车
sz,现代 悦动 2011款 1.6L 自动舒适型,现代,悦动,自动舒适型,2012,5.4,1.6L,4.00,11.90,,非严选
sz,标致3008 2015款 1.6THP 自动潮流版,标致3008,,HP 自动潮流版,2015,13.3,1.6T,7.49,7.71,到店服务,严选车
sz,传祺GS4 2017款 235T 自动两驱豪华智联版,传祺GS4,,,2017,2.9,,8.42,8.68,到店服务,严选车
sz,标致308 2013款 1.6L 手动优尚型,标致308,,手动优尚型,2014,11.2,1.6L,3.48,11.50,到店服务,非严选
sz,宝骏560 2015款 1.8L 手动豪华型,宝骏560,,手动豪华型,2016,4.0,1.8L,4.80,9.70,到店服务,非严选
sz,丰田 YARiS L 致炫 2015款 1.5E 自动魅动版,丰田,YARiS,,2016,3.0,,5.84,6.09,到店服务,严选车
sz,大众 宝来 2014款 1.6L 手动时尚型,大众,宝来,手动时尚型,2014,4.3,1.6L,5.80,11.70,到店服务,非严选
sz,比亚迪 秦 2015款 1.5T 双冠旗舰版,比亚迪,秦,双冠旗舰版,2015,8.7,1.5T,6.70,22.80,,非严选
sz,福特 翼搏 2013款 1.5L 手动舒适型,福特,翼搏,手动舒适型,2016,3.1,1.5L,5.02,5.11,到店服务,严选车
sz,雪佛兰 赛欧 2013款 两厢 1.4L AMT优逸版,雪佛兰,赛欧,AMT优逸版,2014,3.5,1.4L,3.18,8.20,到店服务,非严选
sz,福特 福克斯 2013款 两厢经典 1.8L 自动基本型,福特,福克斯,自动基本型,2013,5.4,1.8L,4.70,11.90,到店服务,非严选
sz,本田 飞度 2014款 1.5L LX CVT舒适型,本田,飞度,LX CVT舒适型,2015,4.1,1.5L,6.20,8.90,到店服务,非严选
sz,标致408 2015款 1.2T 自动豪华版,标致408,,自动豪华版,2015,4.9,1.2T,7.63,16.50,店内直卖,严选车
sz,奥迪Q5 2013款 40 TFSI 进取型,奥迪Q5,,,2014,6.8,,19.30,19.82,到店服务,严选车
sz,雪佛兰 迈锐宝 2018款 530T 自动豪华版,雪佛兰,迈锐宝,,2018,0.7,,11.84,12.17,到店服务,严选车
sz,丰田 凯美瑞 2013款 200G 经典豪华版,丰田,凯美瑞,,2014,7.4,,10.00,21.00,到店服务,非严选
sz,起亚 智跑 2012款 2.0L 自动两驱版NAVI,起亚,智跑,自动两驱版NAVI,2012,9.4,2.0L,6.82,22.80,到店服务,严选车
sz,奥迪A6L 2014款 30 FSI 舒适型,奥迪A6L,,,2015,9.1,,25.45,50.90,到店服务,严选车
sz,Smart smart forfour 2018款 1.0L 52千瓦激情版,Smart,smart,52千瓦激情版,2019,0.3,1.0L,10.96,14.40,到店服务,严选车
sz,大众 帕萨特 2011款 1.8TSI DSG尊荣版,大众,帕萨特,SI DSG尊荣版,2011,7.8,1.8T,9.31,23.80,到店服务,严选车
sz,奥迪Q3 2015款 30 TFSI 舒适型,奥迪Q3,,,2015,9.9,,14.48,14.76,到店服务,严选车
sz,荣威W5 2011款 1.8T 2WD 自动胜域版,荣威W5,,2WD 自动胜域版,2012,11.1,1.8T,4.52,4.79,到店服务,严选车
sz,起亚 索兰托 2013款 2.4L 7座汽油豪华版 国IV(进口),起亚,索兰托,7座汽油豪华版 国IV(进口),2013,6.4,2.4L,11.25,11.55,到店服务,严选车
sz,现代 索纳塔八 2013款 2.0L 自动豪华版,现代,索纳塔八,自动豪华版,2013,6.5,2.0L,8.18,8.3,到店服务,严选车
sz,本田 歌诗图 2012款 2.4L 尊享版,本田,歌诗图,尊享版,2012,5.8,2.4L,12.78,13.33,到店服务,严选车
sz,奥迪Q5 2013款 40 TFSI 舒适型,奥迪Q5,,,2014,4.8,,25.08,52.30,到店服务,严选车
sz,奥迪Q5 2015款 40 TFSI 进取型,奥迪Q5,,,2015,10.0,,22.00,42.10,到店服务,非严选
sz,斯柯达 昊锐 2012款 1.4TSI 五周年典藏版,斯柯达,昊锐,SI 五周年典藏版,2012,8.0,1.4T,7.00,21.20,到店服务,非严选
sz,奇瑞 艾瑞泽5 2016款 1.5L 手动领锐版,奇瑞,艾瑞泽5,手动领锐版,2016,5.6,1.5L,3.90,4.02,到店服务,严选车
sz,本田 飞度 2011款 1.3L 手动舒适版,本田,飞度,手动舒适版,2011,10.4,1.3L,3.67,8.70,到店服务,严选车
sz,大众 途观 2012款 1.8TSI 自动四驱风尚版,大众,途观,SI 自动四驱风尚版,2012,14.3,1.8T,9.94,10.16,到店服务,严选车
sz,比亚迪S6 2014款 1.5TI 手动尊贵型 5座,比亚迪S6,,I 手动尊贵型 5座,2015,9.5,1.5T,3.62,3.77,到店服务,严选车
sz,福特 福睿斯 2015款 1.5L 手动舒适型,福特,福睿斯,手动舒适型,2017,4.4,1.5L,5.33,10.50,到店服务,严选车
sz,雪佛兰 科鲁兹 2012款 1.6L SL天地版 MT,雪佛兰,科鲁兹,SL天地版 MT,2013,5.7,1.6L,4.03,4.07,到店服务,严选车
sz,别克 昂科拉 2015款 1.4T 自动两驱都市精英型,别克,昂科拉,自动两驱都市精英型,2016,2.5,1.4T,7.61,16.30,到店服务,严选车
sz,别克 君威 2012款 2.0L 舒适版,别克,君威,舒适版,2013,14.2,2.0L,6.70,20.20,到店服务,非严选
sz,标致3008 2013款 1.6THP 自动潮流版,标致3008,,HP 自动潮流版,2014,4.2,1.6T,7.85,8.25,到店服务,严选车
sz,奔腾X80 2013款 2.0L 自动豪华型,奔腾X80,,自动豪华型,2013,7.3,2.0L,5.43,15.80,到店服务,严选车
sz,比亚迪G5 2014款 1.5TID 自动尊贵型,比亚迪G5,,ID 自动尊贵型,2014,3.8,1.5T,4.46,4.52,到店服务,严选车
sz,福特 福克斯 2013款 三厢经典 1.8L 手动基本型,福特,福克斯,手动基本型,2014,3.9,1.8L,3.77,10.80,到店服务,严选车
sz,别克 凯越 2013款 1.5L 手动经典型,别克,凯越,手动经典型,2014,3.3,1.5L,3.77,10.50,到店服务,严选车
sz,比亚迪 速锐 2014款 1.5L 手动豪华型,比亚迪,速锐,手动豪华型,2014,4.2,1.5L,3.46,7.90,到店服务,严选车
sz,本田XR-V 2015款 1.8L VTi CVT豪华版,本田XR-V,,VTi CVT豪华版,2016,3.9,1.8L,11.59,12.07,到店服务,严选车
sz,别克 英朗 2016款 15N 自动精英型,别克,英朗,,2016,4.7,,7.14,7.36,到店服务,严选车
sz,福特 翼虎 2015款 1.5L GTDi 四驱精英型,福特,翼虎,GTDi 四驱精英型,2015,10.6,1.5L,10.24,10.6,到店服务,严选车
sz,福特 福克斯 2012款 两厢 1.6L 自动风尚型,福特,福克斯,自动风尚型,2015,3.7,1.6L,6.68,6.98,到店服务,严选车
sz,大众 宝来 2016款 1.6L 手动舒适型,大众,宝来,手动舒适型,2017,3.1,1.6L,7.37,7.65,到店服务,严选车
sz,丰田 卡罗拉 2017款 改款 1.2T S-CVT GL,丰田,卡罗拉,S-CVT GL,2018,3.0,1.2T,10.20,12.80,,非严选
sz,大众 朗逸 2013款 改款经典 1.6L 自动风尚版,大众,朗逸,自动风尚版,2016,4.2,1.6L,7.38,13.60,到店服务,非严选
sz,大众 朗逸 2013款 改款经典 1.6L 自动舒适版,大众,朗逸,自动舒适版,2015,4.5,1.6L,7.80,15.00,到店服务,非严选
sz,丰田 逸致 2011款 180E CVT精英版,丰田,逸致,,2012,11.0,,7.50,17.30,,非严选
sz,福特 蒙迪欧 2013款 2.0L GTDi200时尚型,福特,蒙迪欧,GTDi200时尚型,2014,3.6,2.0L,11.78,22.00,店内直卖,严选车
sz,日产 轩逸 2012款 1.6XL CVT豪华版,日产,轩逸,,2015,4.1,,7.30,14.70,店内直卖,严选车
sz,马自达CX-4 2016款 2.0L 自动两驱蓝天活力版,马自达CX-4,,自动两驱蓝天活力版,2016,4.6,2.0L,11.86,16.60,到店服务,严选车
sz,别克 英朗 2010款 GT 1.6L 自动时尚版,别克,英朗,自动时尚版,2011,10.4,1.6L,3.97,4.29,到店服务,严选车
sz,丰田 皇冠 2010款 2.5L Royal 真皮天窗版,丰田,皇冠,Royal 真皮天窗版,2011,11.2,2.5L,16.39,17.19,到店服务,严选车
sz,日产 逍客 2016款 2.0L CVT豪华版,日产,逍客,CVT豪华版,2016,4.2,2.0L,11.42,11.71,到店服务,严选车
sz,奔驰B级 2012款 B 200(进口),奔驰B级,,,2013,4.7,,12.17,34.50,店内直卖,严选车
sz,路虎 揽胜极光 2015款 2.0T 五门智耀版,路虎,揽胜极光,五门智耀版,2015,3.9,2.0T,23.69,50.80,到店服务,严选车
sz,本田 歌诗图 2014款 3.0L AWD尊贵导航版,本田,歌诗图,AWD尊贵导航版,2014,9.4,3.0L,15.63,36.50,到店服务,严选车
sz,斯柯达 昊锐 2012款 1.4TSI DSG智雅版,斯柯达,昊锐,SI DSG智雅版,2013,8.3,1.4T,6.07,6.36,到店服务,严选车
sz,路虎 揽胜极光 2014款 2.0T 5门耀动版(进口),路虎,揽胜极光,5门耀动版(进口),2014,3.3,2.0T,27.00,68.20,,非严选
sz,宝马5系 2014款 525Li 领先型,宝马5系,,,2013,13.9,,26.50,50.60,,非严选
sz,雪佛兰 迈锐宝 2013款 2.0L 自动豪华版,雪佛兰,迈锐宝,自动豪华版,2013,9.2,2.0L,7.31,19.70,到店服务,严选车
sz,奥迪A6L 2016款 TFSI 运动型,奥迪A6L,,,2016,4.8,,32.00,50.10,,非严选
sz,比亚迪 速锐 2016款 1.5L 手动精英型,比亚迪,速锐,手动精英型,2017,2.7,1.5L,3.95,4.14,到店服务,严选车
sz,日产 阳光 2015款 1.5XE CVT精英版,日产,阳光,,2016,5.5,,5.58,5.75,到店服务,严选车
sz,本田 锋范 2015款 1.5L CVT豪华版,本田,锋范,CVT豪华版,2015,9.9,1.5L,6.30,6.67,到店服务,严选车
sz,日产 轩逸 2016款 1.6XV CVT智享版,日产,轩逸,,2017,1.7,,9.13,9.89,到店服务,严选车
sz,大众 途观 2013款 1.8TSI 自动两驱舒适版,大众,途观,SI 自动两驱舒适版,2013,11.5,1.8T,10.72,11.17,到店服务,严选车
sz,长安 逸动 2014款 1.6L 手动豪华型,长安,逸动,手动豪华型,2014,11.3,1.6L,3.20,8.70,到店服务,非严选
sz,长安CS35 2015款 1.6L 手动豪华型 国V,长安CS35,,手动豪华型 国V,2015,6.3,1.6L,3.81,4.07,到店服务,严选车
sz,菲亚特 致悦 2014款 1.4T 自动舒适版,菲亚特,致悦,自动舒适版,2016,2.1,1.4T,6.10,14.00,到店服务,非严选
sz,现代 索纳塔八 2014款 2.4L 自动领先版 国IV,现代,索纳塔八,自动领先版 国IV,2014,9.1,2.4L,8.88,9.31,到店服务,严选车
sz,丰田 逸致 2011款 180G CVT豪华版,丰田,逸致,,2012,14.1,,7.20,19.50,到店服务,非严选
sz,大众 桑塔纳 2015款 1.6L 手动舒适版,大众,桑塔纳,手动舒适版,2016,8.2,1.6L,5.00,11.30,到店服务,严选车
sz,丰田 YARiS L 致炫 2015款 1.5E 自动魅动版,丰田,YARiS,,2016,2.9,,6.11,9.30,到店服务,严选车
sz,丰田 YARiS L 致炫 2015款 1.5E 自动魅动版,丰田,YARiS,,2015,4.7,,5.55,5.65,到店服务,严选车
sz,哈弗H6 2014款 运动版 1.5T 手动两驱精英型,哈弗H6,,手动两驱精英型,2014,5.3,1.5T,5.41,14.00,到店服务,严选车
sz,长安 逸动 2015款 1.6L 自动豪华型,长安,逸动,自动豪华型,2015,8.8,1.6L,4.30,9.60,到店服务,非严选
sz,丰田 RAV4 2016款 2.0L CVT两驱风尚版,丰田,RAV4,CVT两驱风尚版,2017,4.8,2.0L,16.00,21.40,到店服务,非严选
sz,丰田 雷凌 2016款 1.6G CVT精英版,丰田,雷凌,,2016,5.4,,8.69,8.88,到店服务,严选车
sz,日产 轩逸 2012款 经典 1.6XE 自动舒适版,日产,轩逸,,2016,4.7,,6.48,11.90,到店服务,非严选
sz,传祺GS4 2016款 235T G-DCT豪华版,传祺GS4,,,2016,2.5,,8.55,8.74,到店服务,严选车
sz,哈弗H6 2015款 升级版 1.5T 手动两驱精英型,哈弗H6,,手动两驱精英型,2015,5.3,1.5T,5.88,11.90,到店服务,非严选
sz,福特 福克斯 2013款 三厢经典 1.8L 手动基本型,福特,福克斯,手动基本型,2014,7.0,1.8L,3.38,10.80,到店服务,非严选
sz,标致308 2013款 1.6L 自动风尚型,标致308,,自动风尚型,2014,6.4,1.6L,5.30,13.40,到店服务,非严选
sz,雪铁龙 世嘉 2013款 三厢 1.6L 手动品尚型,雪铁龙,世嘉,手动品尚型,2015,5.6,1.6L,4.50,11.70,到店服务,非严选
sz,福特 翼搏 2013款 1.5L 自动尊贵型,福特,翼搏,自动尊贵型,2013,6.3,1.5L,6.00,13.90,到店服务,非严选
sz,宝马3系 2014款 320i运动设计套装(进口),宝马3系,,,2014,7.5,,19.00,41.60,,非严选
sz,起亚K2 2015款 三厢 1.4L AT GLS,起亚K2,,AT GLS,2015,4.3,1.4L,5.50,9.30,到店服务,非严选
sz,奔驰GLA级 2015款 GLA 220 4MATIC 时尚型,奔驰GLA级,,,2018,0.7,,23.33,34.70,到店服务,严选车
sz,奥迪Q5 2017款 40 TFSI 进取型,奥迪Q5,,,2017,6.0,,25.36,43.50,店内直卖,严选车
sz,丰田 YARiS L 致炫 2015款 1.5E 自动魅动版,丰田,YARiS,,2015,9.1,,5.07,9.30,到店服务,严选车
sz,江淮 瑞风M5 2016款 2.0T 汽油自动商务版,江淮,瑞风M5,汽油自动商务版,2017,3.9,2.0T,9.33,16.20,到店服务,严选车
sz,丰田 皇冠 2015款 2.5L 时尚限量版,丰田,皇冠,时尚限量版,2015,4.3,2.5L,21.90,33.70,到店服务,严选车
sz,奥迪A4L 2015款 35 TFSI 自动标准型,奥迪A4L,,,2015,5.5,,20.50,34.00,,非严选
sz,现代 索纳塔九 2017款 1.6T GLS智能型,现代,索纳塔九,GLS智能型,2017,3.8,1.6T,11.37,21.10,到店服务,严选车
sz,奔驰GLK级 2012款 GLK 300 4MATIC 时尚型,奔驰GLK级,,,2012,13.2,,18.41,51.60,到店服务,严选车
sz,吉利 远景 2015款 1.5L 手动精英型,吉利,远景,手动精英型,2016,3.9,1.5L,2.99,3.09,到店服务,严选车
sz,现代 瑞奕 2014款 1.4L 自动GLX,现代,瑞奕,自动GLX,2015,7.8,1.4L,4.29,4.44,到店服务,严选车
sz,奥迪Q5 2011款 2.0TFSI 舒适型,奥迪Q5,,FSI 舒适型,2011,11.2,2.0T,16.66,51.60,到店服务,严选车
sz,现代 名图 2016款 1.8L 自动尊贵型DLX,现代,名图,自动尊贵型DLX,2016,4.2,1.8L,9.85,10.13,到店服务,严选车
sz,日产 逍客 2012款 1.6XE 风 5MT 2WD,日产,逍客,,2013,5.8,,5.89,6.09,到店服务,严选车
sz,福特 福睿斯 2015款 1.5L 自动舒适型,福特,福睿斯,自动舒适型,2016,2.6,1.5L,6.38,11.70,到店服务,非严选
sz,大众 宝来 2018款 1.5L 自动舒适型,大众,宝来,自动舒适型,2018,0.9,1.5L,9.40,14.30,到店服务,严选车
sz,丰田 YARiS L 致享 2017款 1.5E CVT魅动版,丰田,YARiS,,2017,0.9,,6.54,6.59,到店服务,严选车
sz,现代 瑞纳 2016款 1.4L 自动智能型GLS,现代,瑞纳,自动智能型GLS,2017,1.7,1.4L,5.65,9.40,到店服务,严选车
sz,日产 轩逸 2014款 1.6XV CVT尊享版,日产,轩逸,,2015,7.3,,7.50,15.00,到店服务,非严选
sz,福特 嘉年华 2011款 三厢 1.5L 自动时尚型,福特,嘉年华,自动时尚型,2011,9.9,1.5L,3.00,10.60,,非严选
sz,大众 凌渡 2015款 280TSI DSG舒适版,大众,凌渡,DSG舒适版,2015,6.9,280TSI,10.75,10.95,到店服务,严选车
sz,别克 凯越 2013款 1.5L 自动经典型,别克,凯越,自动经典型,2013,11.5,1.5L,3.88,4.01,到店服务,严选车
sz,奥迪Q5L 2018款 45 TFSI 尊享时尚型,奥迪Q5L,,,2019,0.5,,36.80,48.30,,非严选
sz,别克 凯越 2013款 1.5L 自动经典型,别克,凯越,自动经典型,2014,11.0,1.5L,4.01,4.2,到店服务,严选车
sz,福特 福克斯 2013款 两厢经典 1.8L 自动基本型,福特,福克斯,自动基本型,2013,7.8,1.8L,4.24,4.28,到店服务,严选车
sz,雪佛兰 迈锐宝 2014款 2.0L 自动豪华版,雪佛兰,迈锐宝,自动豪华版,2014,6.0,2.0L,8.58,8.82,到店服务,严选车
sz,雪佛兰 迈锐宝 2013款 2.4L 自动豪华版,雪佛兰,迈锐宝,自动豪华版,2013,1.5,2.4L,8.35,8.65,到店服务,严选车
sz,福特 福克斯 2015款 三厢 1.6L 手动风尚型,福特,福克斯,手动风尚型,2016,5.2,1.6L,6.31,6.54,到店服务,严选车
sz,大众 宝来 2013款 1.6L 自动时尚型,大众,宝来,自动时尚型,2013,8.6,1.6L,5.50,13.00,到店服务,非严选
sz,福特 福克斯 2012款 两厢 1.6L 自动舒适型,福特,福克斯,自动舒适型,2015,5.8,1.6L,6.14,6.43,到店服务,严选车
sz,启辰R50 2013款 1.6L 手动时尚版,启辰R50,,手动时尚版,2013,2.7,1.6L,3.50,7.50,到店服务,严选车
sz,日产 轩逸 2012款 1.6XE CVT舒适版,日产,轩逸,,2015,6.2,,7.30,14.00,到店服务,严选车
sz,大众POLO 2014款 1.6L 自动豪华版,大众POLO,,自动豪华版,2015,2.1,1.6L,7.19,12.60,到店服务,严选车
sz,标致2008 2014款 1.6L 手动时尚版,标致2008,,手动时尚版,2016,0.8,1.6L,5.93,6.18,到店服务,严选车
sz,现代 朗动 2015款 1.6L 自动时尚型,现代,朗动,自动时尚型,2015,8.7,1.6L,6.23,6.35,到店服务,严选车
sz,长安CS35 2015款 1.6L 自动豪华型 国V,长安CS35,,自动豪华型 国V,2016,2.3,1.6L,5.10,5.26,到店服务,严选车
sz,长安CS75 2017款 尚酷版 1.5T 手动锋享型,长安CS75,,手动锋享型,2017,6.2,1.5T,6.38,11.20,到店服务,严选车
sz,大众 夏朗 2016款 380TSI 舒享型 7座(进口),大众,夏朗,舒享型 7座(进口),2016,8.5,380TSI,18.80,32.10,到店服务,非严选
sz,本田 杰德 2013款 1.8L 自动舒适版 5座,本田,杰德,自动舒适版 5座,2014,8.9,1.8L,9.50,16.30,到店服务,非严选
sz,标致3008 2013款 2.0L 自动潮流版,标致3008,,自动潮流版,2014,6.4,2.0L,8.00,20.30,到店服务,非严选
sz,本田 锋范经典 2008款 1.5L 自动精英版,本田,锋范经典,自动精英版,2011,3.9,1.5L,5.05,5.18,到店服务,严选车
sz,福特 蒙迪欧 2013款 2.0L GTDi200豪华型,福特,蒙迪欧,GTDi200豪华型,2015,7.0,2.0L,12.21,24.20,店内直卖,严选车
sz,宝马3系GT 2013款 320i 风尚设计套装(进口),宝马3系GT,,,2013,8.9,,20.00,52.40,到店服务,非严选
